fecha,day_sem,id_operador,id_avion,num_vuelo,origen,destino,horasalidaf,salida_realf,tiempo_trans_vuelo,distancia_millas,hora_llegada_progf,delay2,bandera_delay,count,max,nvue_falt,ind_retraso1,ind_retraso2,ind_retraso3,efecto,sum_efectos_domino,tot_sum_domino,vuelos_afectados,year
2016-02-29,A:LUNES,WN,N209WN,151,LAX,TUS,1725,1723,80.0,451.0,1945,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-29,A:LUNES,WN,N209WN,276,TUS,SAN,2030,2021,75.0,368.0,2045,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-29,A:LUNES,WN,N209WN,276,SAN,LAS,2120,2115,80.0,258.0,2240,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N210WN,350,FLL,ATL,530,527,115.0,581.0,725,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N210WN,350,ATL,CMH,830,825,95.0,447.0,1005,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N210WN,912,CMH,TPA,1040,1032,135.0,829.0,1255,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N210WN,912,TPA,ATL,1330,1325,90.0,406.0,1500,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N210WN,795,ATL,IND,1610,1608,85.0,432.0,1735,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,N210WN,798,IND,MCO,1815,1808,140.0,829.0,2035,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N210WN,6824,MCO,IND,710,706,150.0,829.0,940,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N210WN,6824,IND,LAS,1010,1009,250.0,1590.0,1120,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N210WN,6824,LAS,TUS,1200,1156,75.0,365.0,1415,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,N210WN,6576,TUS,LAX,1445,1446,90.0,451.0,1515,1.0,B:RETRASO_MENOR10,4,5,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-01-02,F:SABADO,WN,N210WN,3427,LAX,HOU,1550,1558,185.0,1390.0,2055,8.0,B:RETRASO_MENOR10,5,5,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,2087,HOU,DEN,555,556,150.0,883.0,725,1.0,B:RETRASO_MENOR10,1,8,7,1,1.0,,SIN EFECTO,1.0,6.0,6.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,2087,DEN,SLC,810,821,90.0,391.0,940,11.0,C:RETRASO_MENOR20,2,8,6,1,1.0,1.0,DOMINO,1.0,6.0,5.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,2087,SLC,PHX,1015,1043,100.0,507.0,1155,28.0,C:RETRASO_MENOR30,3,8,5,1,1.0,1.0,DOMINO,1.0,6.0,4.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,2087,PHX,BUR,1235,1249,85.0,369.0,1300,14.0,C:RETRASO_MENOR20,4,8,4,1,1.0,1.0,DOMINO,1.0,6.0,3.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,1958,BUR,LAS,1330,1337,60.0,223.0,1430,7.0,B:RETRASO_MENOR10,5,8,3,1,1.0,1.0,DOMINO,1.0,6.0,2.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,5372,LAS,SMF,1505,1506,90.0,397.0,1635,1.0,B:RETRASO_MENOR10,6,8,2,1,1.0,1.0,DOMINO,1.0,6.0,1.0,2016
2016-01-03,G:DOMINGO,WN,N210WN,2285,SMF,LAX,1715,1714,75.0,373.0,1830,0.0,A:SIN RETRASO,7,8,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,N210WN,2285,LAX,AUS,1905,1944,170.0,1242.0,2355,39.0,C:RETRASO_MENOR40,8,8,0,1,0.0,0.0,SIN EFECTO,1.0,6.0,0.0,2016
2016-01-04,A:LUNES,WN,N210WN,2960,AUS,LAS,645,644,180.0,1090.0,745,0.0,A:SIN RETRASO,1,5,4,0,1.0,,SIN EFECTO,,,,2016
2016-01-04,A:LUNES,WN,N210WN,569,LAS,BWI,830,850,270.0,2106.0,1600,20.0,C:RETRASO_MENOR20,2,5,3,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-04,A:LUNES,WN,N210WN,895,BWI,BOS,1600,1658,85.0,369.0,1725,58.0,C:RETRASO_MENOR60,3,5,2,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-01-04,A:LUNES,WN,N210WN,895,BOS,STL,1815,1850,205.0,1047.0,2040,35.0,C:RETRASO_MENOR40,4,5,1,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-01-04,A:LUNES,WN,N210WN,895,STL,MKE,2120,2112,70.0,317.0,2230,0.0,A:SIN RETRASO,5,5,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,1119,MKE,DAL,625,628,165.0,850.0,910,3.0,B:RETRASO_MENOR10,1,8,7,1,0.0,,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,1119,DAL,MAF,1010,1006,70.0,319.0,1120,0.0,A:SIN RETRASO,2,8,6,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,140,MAF,HOU,1145,1150,80.0,441.0,1305,5.0,B:RETRASO_MENOR10,3,8,5,1,0.0,0.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,990,HOU,ATL,1400,1401,115.0,696.0,1655,1.0,B:RETRASO_MENOR10,4,8,4,1,1.0,1.0,DOMINO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,397,MCO,IND,1635,1935,145.0,829.0,1900,180.0,H:RETRASO_MAYOR60,5,8,3,1,1.0,1.0,DOMINO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,990,ATL,MCO,1730,1728,85.0,404.0,1855,0.0,A:SIN RETRASO,6,8,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,397,IND,DEN,1935,2221,175.0,977.0,2030,166.0,H:RETRASO_MAYOR60,7,8,1,1,0.0,0.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,N210WN,185,DEN,LAS,2220,4,115.0,628.0,2315,104.0,H:RETRASO_MAYOR60,8,8,0,1,1.0,1.0,DOMINO,,,,2016
2016-01-06,C:MIERCOLES,WN,N210WN,1795,LAS,SMF,650,654,90.0,397.0,820,4.0,B:RETRASO_MENOR10,1,6,5,1,1.0,,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-06,C:MIERCOLES,WN,N210WN,1796,SMF,LAS,900,1012,80.0,397.0,1020,72.0,H:RETRASO_MAYOR60,2,6,4,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-06,C:MIERCOLES,WN,N210WN,1908,LAS,SFO,1005,1230,95.0,414.0,1140,145.0,H:RETRASO_MAYOR60,3,6,3,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-06,C:MIERCOLES,WN,N210WN,465,SFO,SNA,1210,1426,85.0,372.0,1335,136.0,H:RETRASO_MAYOR60,4,6,2,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-06,C:MIERCOLES,WN,N210WN,2561,SNA,SFO,1930,1927,80.0,372.0,2050,0.0,A:SIN RETRASO,5,6,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-06,C:MIERCOLES,WN,N210WN,333,SFO,LAS,2125,2124,85.0,414.0,2250,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N210WN,343,LAS,TUS,645,640,70.0,365.0,855,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N210WN,953,TUS,LAS,925,920,80.0,365.0,945,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N210WN,953,LAS,LAX,1020,1021,65.0,236.0,1125,1.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-07,D:JUEVES,WN,N210WN,2738,LAX,ABQ,1200,1202,105.0,677.0,1445,2.0,B:RETRASO_MENOR10,4,6,2,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-01-07,D:JUEVES,WN,N210WN,1808,ABQ,LAS,1520,1515,95.0,486.0,1555,0.0,A:SIN RETRASO,5,6,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,N210WN,1808,LAS,MCO,1630,1642,265.0,2039.0,2355,12.0,C:RETRASO_MENOR20,6,6,0,1,0.0,0.0,SIN EFECTO,1.0,2.0,0.0,2016
2016-01-08,E:VIERNES,WN,N210WN,898,MCO,CAK,850,846,140.0,861.0,1110,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N210WN,899,CAK,TPA,1145,1140,145.0,894.0,1410,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N210WN,899,TPA,MSY,1450,1454,105.0,488.0,1535,4.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-08,E:VIERNES,WN,N210WN,899,MSY,SAT,1610,1607,105.0,494.0,1755,0.0,A:SIN RETRASO,4,6,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N210WN,899,SAT,PHX,1845,1844,150.0,843.0,2015,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,N210WN,899,PHX,RNO,2100,2104,110.0,601.0,2150,4.0,B:RETRASO_MENOR10,6,6,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-09,F:SABADO,WN,N210WN,3164,RNO,LAX,700,655,90.0,391.0,830,0.0,A:SIN RETRASO,1,5,4,0,1.0,,SIN EFECTO,,,,2016
2016-01-09,F:SABADO,WN,N210WN,3781,LAX,DEN,905,904,135.0,862.0,1220,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-09,F:SABADO,WN,N210WN,3781,DEN,MCI,1300,1256,90.0,533.0,1530,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-09,F:SABADO,WN,N210WN,3781,MCI,DAL,1620,1616,90.0,460.0,1750,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-09,F:SABADO,WN,N210WN,3781,DAL,SJC,1825,1827,235.0,1450.0,2020,2.0,B:RETRASO_MENOR10,5,5,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-10,G:DOMINGO,WN,N210WN,1086,SJC,AUS,840,913,195.0,1476.0,1355,33.0,C:RETRASO_MENOR40,1,4,3,1,1.0,,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-10,G:DOMINGO,WN,N210WN,1086,AUS,MSY,1435,1450,75.0,444.0,1550,15.0,C:RETRASO_MENOR20,2,4,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-10,G:DOMINGO,WN,N210WN,1701,MSY,HOU,1635,1647,75.0,302.0,1750,12.0,C:RETRASO_MENOR20,3,4,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-10,G:DOMINGO,WN,N210WN,1701,HOU,EWR,1825,1833,205.0,1411.0,2250,8.0,B:RETRASO_MENOR10,4,4,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-11,A:LUNES,WN,N210WN,1490,EWR,MDW,605,558,150.0,711.0,735,0.0,A:SIN RETRASO,1,7,6,0,1.0,,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N210WN,1490,MDW,TPA,815,813,155.0,997.0,1150,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N210WN,1492,TPA,PIT,1225,1216,140.0,873.0,1445,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N210WN,369,PIT,MDW,1440,1459,95.0,402.0,1515,19.0,C:RETRASO_MENOR20,4,7,3,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-11,A:LUNES,WN,N210WN,369,MDW,OKC,1555,1555,125.0,691.0,1800,0.0,A:SIN RETRASO,5,7,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N210WN,369,OKC,HOU,1830,1820,85.0,419.0,1955,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-11,A:LUNES,WN,N210WN,369,HOU,CRP,2035,2032,55.0,187.0,2130,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,404,CRP,HOU,620,619,50.0,187.0,710,0.0,A:SIN RETRASO,1,7,6,0,0.0,,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,404,HOU,MEM,750,747,85.0,484.0,915,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,404,MEM,MCO,945,940,115.0,684.0,1240,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,404,MCO,ATL,1315,1313,90.0,404.0,1445,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,404,ATL,MKE,1525,1520,135.0,669.0,1640,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,404,MKE,PHX,1720,1718,245.0,1460.0,2025,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-12,B:MARTES,WN,N210WN,1567,PHX,SNA,2105,2059,75.0,338.0,2120,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N210WN,1720,SNA,LAS,725,757,65.0,226.0,830,32.0,C:RETRASO_MENOR40,1,7,6,1,0.0,,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-13,C:MIERCOLES,WN,N210WN,2918,LAS,LAX,905,922,65.0,236.0,1010,17.0,C:RETRASO_MENOR20,2,7,5,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-01-13,C:MIERCOLES,WN,N210WN,101,LAX,OAK,1210,1206,75.0,337.0,1325,0.0,A:SIN RETRASO,3,7,4,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N210WN,1007,OAK,ONT,1400,1359,70.0,362.0,1510,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N210WN,1008,ONT,SMF,1545,1545,75.0,390.0,1700,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N210WN,1009,SMF,PHX,1735,1731,105.0,647.0,2020,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-13,C:MIERCOLES,WN,N210WN,1567,PHX,SNA,2105,2106,75.0,338.0,2120,1.0,B:RETRASO_MENOR10,7,7,0,1,0.0,0.0,SIN EFECTO,1.0,2.0,0.0,2016
2016-01-14,D:JUEVES,WN,N210WN,2284,SNA,PHX,645,640,90.0,338.0,915,0.0,A:SIN RETRASO,1,7,6,0,1.0,,SIN EFECTO,,,,2016
2016-01-14,D:JUEVES,WN,N210WN,2284,PHX,HOU,950,949,145.0,1020.0,1315,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-14,D:JUEVES,WN,N210WN,2823,HOU,PHX,1350,1358,175.0,1020.0,1545,8.0,B:RETRASO_MENOR10,3,7,4,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-14,D:JUEVES,WN,N210WN,2823,PHX,SNA,1620,1617,75.0,338.0,1635,0.0,A:SIN RETRASO,4,7,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-14,D:JUEVES,WN,N210WN,2823,SNA,OAK,1705,1703,80.0,371.0,1825,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-14,D:JUEVES,WN,N210WN,2287,OAK,BUR,1900,1902,65.0,325.0,2005,2.0,B:RETRASO_MENOR10,6,7,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-14,D:JUEVES,WN,N210WN,2288,BUR,OAK,2035,2031,75.0,325.0,2150,0.0,A:SIN RETRASO,7,7,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-15,E:VIERNES,WN,N210WN,1953,OAK,LAX,540,537,75.0,337.0,655,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-01-15,E:VIERNES,WN,N210WN,247,LAX,SFO,735,740,75.0,337.0,850,5.0,B:RETRASO_MENOR10,2,6,4,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-15,E:VIERNES,WN,N210WN,1955,SFO,SAN,925,923,90.0,447.0,1055,0.0,A:SIN RETRASO,3,6,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-15,E:VIERNES,WN,N210WN,1955,SAN,SEA,1130,1130,175.0,1050.0,1425,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-15,E:VIERNES,WN,N210WN,1955,SEA,DAL,1500,1524,220.0,1670.0,2040,24.0,C:RETRASO_MENOR30,5,6,1,1,0.0,0.0,SIN EFECTO,1.0,2.0,1.0,2016
2016-01-15,E:VIERNES,WN,N210WN,1955,DAL,MSY,2120,2132,85.0,436.0,2245,12.0,C:RETRASO_MENOR20,6,6,0,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-01-16,F:SABADO,WN,N210WN,3309,MSY,BWI,615,609,145.0,998.0,940,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-01-16,F:SABADO,WN,N210WN,3309,BWI,ISP,1040,1038,65.0,220.0,1145,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-16,F:SABADO,WN,N210WN,1639,ISP,BWI,1215,1224,75.0,220.0,1330,9.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-01-16,F:SABADO,WN,N210WN,1639,BWI,MSY,1405,1411,185.0,998.0,1610,6.0,B:RETRASO_MENOR10,4,6,2,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-01-16,F:SABADO,WN,N210WN,2174,MSY,BWI,1700,1654,140.0,998.0,2020,0.0,A:SIN RETRASO,5,6,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-16,F:SABADO,WN,N210WN,2174,BWI,CMH,2105,2100,85.0,337.0,2230,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-17,G:DOMINGO,WN,N210WN,3109,CMH,BWI,620,615,85.0,337.0,745,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-01-17,G:DOMINGO,WN,N210WN,3109,BWI,PBI,830,829,160.0,883.0,1110,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-17,G:DOMINGO,WN,N210WN,749,PBI,ISP,1145,1157,160.0,1052.0,1425,12.0,C:RETRASO_MENOR20,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-17,G:DOMINGO,WN,N210WN,750,ISP,PBI,1500,1506,185.0,1052.0,1805,6.0,B:RETRASO_MENOR10,4,6,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-17,G:DOMINGO,WN,N210WN,751,PBI,BWI,1840,1905,140.0,883.0,2100,25.0,C:RETRASO_MENOR30,5,6,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-17,G:DOMINGO,WN,N210WN,751,BWI,MDW,2140,2153,130.0,611.0,2250,13.0,C:RETRASO_MENOR20,6,6,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-18,A:LUNES,WN,N210WN,1097,MDW,LAS,605,705,245.0,1521.0,810,60.0,C:RETRASO_MENOR60,1,4,3,1,1.0,,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-18,A:LUNES,WN,N210WN,2759,LAS,RDU,850,932,250.0,2026.0,1600,42.0,C:RETRASO_MENOR50,2,4,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-18,A:LUNES,WN,N210WN,616,RDU,DAL,1640,1724,190.0,1052.0,1850,44.0,C:RETRASO_MENOR50,3,4,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-18,A:LUNES,WN,N210WN,1830,DAL,DCA,1930,1957,160.0,1184.0,2310,27.0,C:RETRASO_MENOR30,4,4,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-19,B:MARTES,WN,N210WN,1765,DCA,MKE,605,601,130.0,634.0,715,0.0,A:SIN RETRASO,1,7,6,0,1.0,,SIN EFECTO,,,,2016
2016-01-19,B:MARTES,WN,N210WN,1765,MKE,MSP,745,739,85.0,297.0,910,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-19,B:MARTES,WN,N210WN,2116,MSP,ATL,945,942,150.0,907.0,1315,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-19,B:MARTES,WN,N210WN,2116,ATL,BWI,1350,1350,100.0,577.0,1530,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-19,B:MARTES,WN,N210WN,2116,BWI,BUF,1605,1605,70.0,281.0,1715,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-19,B:MARTES,WN,N210WN,2116,BUF,MDW,1745,1745,110.0,468.0,1835,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-19,B:MARTES,WN,N210WN,2116,MDW,ICT,1925,1920,125.0,589.0,2130,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-20,C:MIERCOLES,WN,N210WN,163,ICT,MDW,710,706,110.0,589.0,900,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-20,C:MIERCOLES,WN,N210WN,163,MDW,TUS,935,930,235.0,1440.0,1230,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-20,C:MIERCOLES,WN,N210WN,163,TUS,LAX,1305,1259,95.0,451.0,1340,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-20,C:MIERCOLES,WN,N210WN,163,LAX,OAK,1415,1425,75.0,337.0,1530,10.0,B:RETRASO_MENOR10,4,5,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-01-20,C:MIERCOLES,WN,N210WN,163,OAK,MSY,1605,1615,240.0,1903.0,2205,10.0,B:RETRASO_MENOR10,5,5,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-01-21,D:JUEVES,WN,N210WN,223,MSY,ATL,600,555,85.0,425.0,825,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-01-21,D:JUEVES,WN,N210WN,223,ATL,MCO,905,854,90.0,404.0,1035,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-21,D:JUEVES,WN,N210WN,223,MCO,MHT,1110,1108,165.0,1142.0,1355,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-21,D:JUEVES,WN,N210WN,223,MHT,BWI,1425,1424,95.0,377.0,1600,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-21,D:JUEVES,WN,N210WN,223,BWI,BHM,1635,1631,135.0,682.0,1750,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-21,D:JUEVES,WN,N210WN,223,BHM,DAL,1820,1815,125.0,587.0,2025,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-22,E:VIERNES,WN,N210WN,10,DAL,CHS,1005,1016,140.0,977.0,1325,11.0,C:RETRASO_MENOR20,1,4,3,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-22,E:VIERNES,WN,N210WN,1752,CHS,BNA,1500,1500,90.0,439.0,1530,0.0,A:SIN RETRASO,2,4,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-22,E:VIERNES,WN,N210WN,1752,BNA,TPA,1605,1602,105.0,612.0,1850,0.0,A:SIN RETRASO,3,4,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-22,E:VIERNES,WN,N210WN,1441,TPA,BNA,2100,2052,115.0,612.0,2155,0.0,A:SIN RETRASO,4,4,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-23,F:SABADO,WN,N210WN,1289,BNA,MCO,915,921,110.0,616.0,1205,6.0,B:RETRASO_MENOR10,1,3,2,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-23,F:SABADO,WN,N210WN,2767,MCO,STL,1250,1247,155.0,882.0,1425,0.0,A:SIN RETRASO,2,3,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-23,F:SABADO,WN,N210WN,2767,STL,ATL,1505,1502,90.0,484.0,1735,0.0,A:SIN RETRASO,3,3,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-24,G:DOMINGO,WN,N210WN,2346,ATL,PHX,835,834,270.0,1587.0,1105,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-24,G:DOMINGO,WN,N210WN,2346,PHX,SJC,1145,1143,120.0,621.0,1245,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
